id,user,recipient,sid,timestamp,body
3837,user01,user16,26,2021-06-16 15:31:34.726985+00:00,"alles klar, bis morgen dann😊"
3836,user14,user07,27,2021-06-16 15:31:30.487628+00:00,Danke 🥰
3835,user13,user19,11,2021-06-16 15:31:29.533500+00:00,Oh 😢 also habt ihr's schon ausgemacht?
3834,user10,user15,10,2021-06-16 15:31:29.078808+00:00,Beginne Szenario 10
3833,user17,user06,20,2021-06-16 15:31:25.545526+00:00,Die Klimaerwärmung ist kein Verschwörungstheorie 😡
3832,user16,user01,26,2021-06-16 15:31:23.620361+00:00,Total gut. Dann lass uns morgen direkt hin!😊
3831,user01,user16,26,2021-06-16 15:31:23.485062+00:00,ich bin ja mal gespannt👀
3830,user07,user14,27,2021-06-16 15:31:21.921327+00:00,So wie du dich ins zeug gelegt hast hättest du es verdient 😊
3829,user10,user15,9,2021-06-16 15:31:20.130082+00:00,Szenario 9 beendet
3828,user14,user07,27,2021-06-16 15:31:20.040293+00:00,Danke das ist lieb von dir. 🥰
3827,user13,user19,11,2021-06-16 15:31:13.098907+00:00,Also hast du noch keinen? 👀Also ich würd voll gern mit dir hingehen...😊🥰😱
3826,user16,user01,26,2021-06-16 15:31:12.275698+00:00,Und schauen ob er sein Niveau hält!😲
3825,user19,user13,11,2021-06-16 15:31:11.921676+00:00,und du?👀
3824,user19,user13,11,2021-06-16 15:31:09.192426+00:00,"ich hatte mal mit Markus geredet, ob er mit mir gehen will aber ist schon länger her😊"
3823,user14,user07,27,2021-06-16 15:31:08.668247+00:00,Ich hoffe es so sehr! 😲
3822,user04,user03,12,2021-06-16 15:31:06.438462+00:00,Oh nein - warte😱
3821,user01,user16,26,2021-06-16 15:31:06.276633+00:00,voll gerne🥰
3820,user18,user12,5,2021-06-16 15:31:06.139823+00:00,"Du hast recht, ich werde es heute Abend schon noch hinkriegen😱"
3819,user15,user10,9,2021-06-16 15:31:04.903619+00:00,😊👀
3818,user10,user15,9,2021-06-16 15:31:02.038565+00:00,"Dann bis später, ich stelle den Sekt zum Anstoßen kalt 😊"
3817,user14,user07,27,2021-06-16 15:31:01.344728+00:00,Meinst du? 👀
3816,user07,user14,27,2021-06-16 15:31:01.018921+00:00,Außerdem wären die ja blöd wenn sie dich nicht nehmen würden 🥰
3815,user01,user16,26,2021-06-16 15:31:00.729186+00:00,dann ist ja richtig gut🥰
3814,user15,user10,9,2021-06-16 15:30:56.190514+00:00,"ja auf jeden Fall🥰 ich bin jetzt schon auf dem Weg bis gleich, muss auf den Verkehr acvhten😊"
3813,user16,user01,26,2021-06-16 15:30:56.180862+00:00,Hättest du Lust den mal auszuprobieren?👀
3812,user17,user06,20,2021-06-16 15:30:55.442224+00:00,Stimmt doch gar nicht 😱
3811,user03,user04,12,2021-06-16 15:30:51.191865+00:00,Beginne Szenario 12
3810,user07,user14,27,2021-06-16 15:30:48.476877+00:00,Ich denke mal durch Corona sind die gerade alle im Urlaub und wenn es wirklich so gut gelaufen ist wie du meintest müsste es ja ein sicheres Ding sein 😊
3809,user03,user04,13,2021-06-16 15:30:48.068478+00:00,Szenario 13 beendet
3808,user16,user01,26,2021-06-16 15:30:43.904508+00:00,Mario arbeitet ab morgen beim Italiener zwei Straßen weiter. 😊
3807,user04,user03,13,2021-06-16 15:30:41.674676+00:00,Ich war noch nicht fertig mit Szenario 12....👀
3806,user10,user15,9,2021-06-16 15:30:29.855661+00:00,"Ich hoffe doch, dass du mich besuchen kommst 😊👀"
3805,user06,user17,20,2021-06-16 15:30:29.063843+00:00,Die Spinner mit ihren weltfremden Vorschlägen! 😡
3804,user14,user07,27,2021-06-16 15:30:27.050060+00:00,Ja dacht ich auch 😲
3803,user03,user04,13,2021-06-16 15:30:26.393716+00:00,auf was?👀
3802,user15,user10,9,2021-06-16 15:30:23.773308+00:00,danke🥰
3801,user16,user01,26,2021-06-16 15:30:20.996306+00:00,Zumindest die gute Pizza wirst du noch wo anders essen können!😊
3800,user19,user13,11,2021-06-16 15:30:20.356116+00:00,ach stimmt der abiball.. 😲 hatte ich ja voll vergessen..
3799,user14,user07,27,2021-06-16 15:30:18.778291+00:00,Das wäre einfach mein Traumjob! 😊
3798,user17,user06,20,2021-06-16 15:30:17.647318+00:00,Das überrascht mich wirklich 😲
3797,user10,user15,9,2021-06-16 15:30:09.654409+00:00,Bin stolz auf dich 🥰
3796,user07,user14,27,2021-06-16 15:30:08.041099+00:00,"Das ist merkwürdig, weil du ja eigentlich meintest, dass es echt gut gelaufen ist und ihr euch super verstanden habt 😲"
3795,user14,user07,27,2021-06-16 15:30:07.095717+00:00,Ja 😱 was soll ich denn jetzt machen? 😲
3794,user10,user15,9,2021-06-16 15:30:05.661786+00:00,"Ich freue mich auf jeden Fall sehr für dich und weiß auch, dass dieser Schritt getan werden muss 😊"
3793,user17,user06,20,2021-06-16 15:30:02.365910+00:00,Waas?! 😱
3792,user15,user10,9,2021-06-16 15:30:00.480053+00:00,ja mach das😊
3791,user13,user19,11,2021-06-16 15:29:52.375626+00:00,"Nächste Woche ist ja der Abiball. 😊 Hast du schon jemanden, mit dem du hingehst? 😱"
3790,user06,user17,20,2021-06-16 15:29:51.002619+00:00,"Um Gottes Willen, bloß nicht! 🤢"
3789,user10,user15,9,2021-06-16 15:29:49.542306+00:00,Ich denke mal darüber nach 😲
3788,user07,user14,27,2021-06-16 15:29:48.857209+00:00,Immer noch nicht? Das ist doch schon sicher 6 Wochen her 👀
3787,user15,user10,9,2021-06-16 15:29:46.181837+00:00,und ich komm dich ganz oft besuchen🥰
3786,user19,user13,11,2021-06-16 15:29:41.798674+00:00,ja was ist denn los?😲👀
3785,user04,user03,13,2021-06-16 15:29:38.821541+00:00,Oh nein - warte😱
3784,user12,user18,5,2021-06-16 15:29:36.126124+00:00,"ich habe auch schon oft Aufgaben von dir übernommen, damit du früher oder pünktlich gehen kannst, das wäre jetzt wirklich wichtig, dass es heute noch fertig wird. 😡"
3783,user03,user04,13,2021-06-16 15:29:34.358864+00:00,Beginne Szenario 13
3782,user15,user10,9,2021-06-16 15:29:33.195044+00:00,dann bist du nicht allein🥰
3781,user03,user04,12,2021-06-16 15:29:31.703738+00:00,Szenario 12 beendet
3780,user13,user19,11,2021-06-16 15:29:30.874731+00:00,Mir geht's auch gut. 😊 Aber ich hätte da eine Frage... 👀 die mir schon lange auf dem Herzen liegt
3779,user03,user04,12,2021-06-16 15:29:27.999694+00:00,ja passt perfekt dann bis morgen 🥰 freue mich 😊😊
3778,user15,user10,9,2021-06-16 15:29:25.470278+00:00,wir holen dir einen Hund!😊
3777,user14,user07,27,2021-06-16 15:29:23.315377+00:00,Hey ich hab leider immer noch keine Rückmeldung von Siemens bekommen. Ich dachte eigentlich die Bewerbung war echt gut aber jetzt hab ich irgendwie echt Angst dass ich nicht genommen werden. 😱
3776,user01,user16,26,2021-06-16 15:29:22.496399+00:00,und?👀
3775,user17,user06,20,2021-06-16 15:29:17.288763+00:00,Hoffentlich sind es die Grünen 🥰
3774,user01,user16,26,2021-06-16 15:29:12.218444+00:00,die Pizza war immer so lecker🥰
3773,user16,user01,26,2021-06-16 15:29:12.059389+00:00,Aber ich kann dir was verraten. Ich habe das gestern auch schon gesehen und mit dem Koch Mario gesprochen😲
3772,user04,user03,12,2021-06-16 15:29:11.479956+00:00,Wie wäre es mit dem Kaffee Mozart? ich finde das wirklich sehr schön und es ist auch gut zu erreichen - gleich am Sendlinger Tor 😊
3771,user10,user15,9,2021-06-16 15:29:10.945595+00:00,"Natürlich, es ist nur so dass ich dann ganz alleine bin 😢"
3770,user15,user10,9,2021-06-16 15:29:08.865808+00:00,ja das versteh ich 😢
3769,user19,user13,11,2021-06-16 15:29:07.027657+00:00,"Hey, ja alles gut bei mir😊 wie geht es dir?🥰"
3768,user15,user10,9,2021-06-16 15:28:58.508391+00:00,du wirst sehen du wirst die Ruhe lieben😊
3767,user01,user16,26,2021-06-16 15:28:56.811762+00:00,"ja, und jetzt ist er weg😢"
3766,user10,user15,9,2021-06-16 15:28:55.462623+00:00,Aber gefühlt gestern habe ich dich noch zum Kindergarten gebracht 😢
3765,user16,user01,26,2021-06-16 15:28:52.648535+00:00,Der lief doch immer so gut....😡
3764,user13,user19,11,2021-06-16 15:28:47.651416+00:00,Hey! Na alles klar? 😊
3763,user15,user10,9,2021-06-16 15:28:47.136107+00:00,das stimmt meine Geschwister sind doch auch ausgezogen😊
3762,user16,user01,26,2021-06-16 15:28:39.166415+00:00,Ach scheiße. Den mochte ich auch total gerne😡
3761,user13,user19,11,2021-06-16 15:28:38.564493+00:00,Beginne Szenario 11
3760,user13,user19,10,2021-06-16 15:28:32.584376+00:00,Szenario 10 beendet
3759,user18,user12,5,2021-06-16 15:28:31.739269+00:00,Ok. Ich schaffe es heute leider auch nicht. Werde sie dann morgen früh schreiben👀
3758,user07,user14,27,2021-06-16 15:28:31.595060+00:00,"Heyyyyy, wie gehts dir so 😊 Wie laufen die Bewerbungen? 😊"
3757,user19,user13,10,2021-06-16 15:28:30.450536+00:00,ich melde mich später nochmal🥰
3756,user15,user10,9,2021-06-16 15:28:25.462424+00:00,außerdem war das auch abzusehen😊
3755,user19,user13,10,2021-06-16 15:28:22.259420+00:00,"ja du hast recht!🥰, das wichtigste ist niemand ist verletzt"
3754,user13,user19,10,2021-06-16 15:28:21.590920+00:00,gute Idee!😊
3753,user06,user17,20,2021-06-16 15:28:20.451119+00:00,Na klar weiß ich das. Für mich gibt's nur eine Partei! 😊🥰
3752,user10,user15,9,2021-06-16 15:28:19.671081+00:00,Aber ich verstehe natürlich deinen Schritt 🥰 Irgendwann wird auch das jüngste Kind groß 😢
3751,user01,user16,26,2021-06-16 15:28:16.590736+00:00,Ach der Italiener um die Ecke ist jetzt pleite und macht jetzt komplett zu😡
3750,user03,user04,12,2021-06-16 15:28:14.771255+00:00,voll lieb dass du fragst und ja sehr gerne 🥰 wo wollen wir hingehen?
3749,user15,user10,9,2021-06-16 15:28:11.612372+00:00,aber nein ich werde dich doch besuchen kommen😊🥰
3748,user14,user07,27,2021-06-16 15:28:05.096184+00:00,Beginne Szenario 27
3747,user19,user13,10,2021-06-16 15:28:04.335320+00:00,du mein nachbar ist gerade gekommen bei denen steht das wasser im keller richtig hoch😱😲 ich geh mal rüber und helfe
3746,user13,user19,10,2021-06-16 15:28:01.981321+00:00,"Oh, gute Idee! Voll nett von dir, dass du denen hilfst 😊 dann hören wir uns später"
3745,user14,user07,26,2021-06-16 15:27:59.741472+00:00,Szenario 26 beendet
3744,user04,user03,12,2021-06-16 15:27:58.627847+00:00,"Hey du, ich wollte dich fragen, ob du morgen zeit hättest einen Kaffee trinken zu gehen? Das Wetter soll fantastisch werden 😊"
3743,user07,user14,26,2021-06-16 15:27:55.104379+00:00,"Ich ruf dich dann an, wenn ich reserviert habe, bis dann 😊"
3742,user10,user15,9,2021-06-16 15:27:54.298843+00:00,Dann bin ich ganz alleine 😢
3741,user14,user07,26,2021-06-16 15:27:51.861097+00:00,Dann bis nächste Woche! 🥰
3740,user10,user15,9,2021-06-16 15:27:48.996105+00:00,Das habe ich mir schon fast gedacht 😢
3739,user17,user06,20,2021-06-16 15:27:48.347017+00:00,Weißt du etwa nicht auf wen du dein Kreuz setzen möchtest? 😲
3738,user13,user19,10,2021-06-16 15:27:45.288250+00:00,"Und das mit den Sachen ist zwar ärgerlich, aber kann man ja ersetzen!😡😊"
3737,user14,user07,26,2021-06-16 15:27:44.362401+00:00,Ja ich freu mich schon so 😊
3736,user15,user10,9,2021-06-16 15:27:43.745694+00:00,wie ich mich darauf freue 😊👀
3735,user16,user01,26,2021-06-16 15:27:39.677545+00:00,Aber das ist nichts neues. ISt was passiert?👀👀
3734,user15,user10,9,2021-06-16 15:27:30.512679+00:00,am liebsten mitten in der Stadt alleine😊
3733,user19,user13,10,2021-06-16 15:27:30.314873+00:00,das ist echt gut😊
3732,user16,user01,26,2021-06-16 15:27:29.689710+00:00,Mir auch.😡
3731,user07,user14,26,2021-06-16 15:27:28.582973+00:00,Ich nehme eine Margherita mit extra Zwiebeln so wie immer 😊 Und du wieder die Hawai mit Sardellen oder? 😊🥰
3730,user12,user18,5,2021-06-16 15:27:23.937707+00:00,"es geht um die Mail, die du mir vorher geschickt hast, das werde ich heute wohl nicht mehr schaffen, also vielleicht kannst du das einfach kurz selbst erledigen? 👀"
3729,user19,user13,10,2021-06-16 15:27:23.434425+00:00,ich schau gleich mal ob ich bei Nachbarn helfen kann 😲
3728,user13,user19,10,2021-06-16 15:27:17.293557+00:00,aber zumindest gab es keine Verletzten hab ich gehört 🥰
3727,user15,user10,9,2021-06-16 15:27:15.688264+00:00,ja ich denke schon wenn ich jetzt selber Geld verdiene😊
3726,user03,user04,12,2021-06-16 15:27:11.527163+00:00,Beginne Szenario 12
3725,user01,user16,26,2021-06-16 15:27:08.591044+00:00,Corona geht mir so auf den Sack😡
3724,user03,user04,11,2021-06-16 15:27:05.827005+00:00,Szenario 11 beendet
3723,user10,user15,9,2021-06-16 15:27:01.946818+00:00,Wirst du dann nun von Zuhause ausziehen? 😲
3722,user19,user13,10,2021-06-16 15:27:01.941702+00:00,ja die armen leute😢
3721,user13,user19,10,2021-06-16 15:26:59.939186+00:00,"voll schlimm, das dauert Wochen, bis das geputzt und getrocknet ist 😱😢"
3720,user04,user03,11,2021-06-16 15:26:59.046135+00:00,ja ich werde mir gedanken machen und meld mich dann nochmal 😊
3719,user17,user06,20,2021-06-16 15:26:56.006287+00:00,Ja schon 🥰
3718,user19,user13,10,2021-06-16 15:26:54.171199+00:00,und man hört die ganze zeit feuerwehrsirenen..😲 ich glaube die haben ganz schön was zu tun..
3717,user14,user07,26,2021-06-16 15:26:53.087367+00:00,Weißt du schon welche Pizza du essen möchtest? 👀
3716,user03,user04,11,2021-06-16 15:26:51.402282+00:00,du kannst ja nochmal bescheid geben aber würde mich sehr freuen 😊
3715,user01,user16,26,2021-06-16 15:26:40.086336+00:00,Beginne Szenario 26
3714,user14,user07,26,2021-06-16 15:26:38.567093+00:00,Oh das ist wirklich super nett danke! 😊
3713,user19,user13,10,2021-06-16 15:26:36.144563+00:00,oh wow😲 ja draußen steht auch das wasser😲
3712,user13,user19,10,2021-06-16 15:26:35.955553+00:00,"ja, hab gesehen, dass voll viele Häuser überflutet wurden 😢"
3711,user01,user16,25,2021-06-16 15:26:35.416720+00:00,Szenario 25 beendet
3710,user04,user03,11,2021-06-16 15:26:32.124569+00:00,Aber lieb dass du mich fragst 😊
3709,user15,user10,9,2021-06-16 15:26:27.764113+00:00,danke🥰
3708,user01,user16,25,2021-06-16 15:26:27.093537+00:00,GEILO🥰🥰🥰
3707,user07,user14,26,2021-06-16 15:26:22.597800+00:00,Ich lad dich ein nächsten Dienstag 😊
3706,user06,user17,20,2021-06-16 15:26:21.857740+00:00,"Hey user17, sag mal, bist du eigentlich politisch interessiert? 👀"
3705,user13,user19,10,2021-06-16 15:26:21.619840+00:00,Zum Glück ist dir nichts passiert 😊
3704,user16,user01,25,2021-06-16 15:26:18.404336+00:00,ja! Saufen!🥰
3703,user04,user03,11,2021-06-16 15:26:17.525782+00:00,Ich weiß noch nicht mit wem ich hingehen soll....👀
3702,user03,user04,11,2021-06-16 15:26:16.852109+00:00,würde mich sehr freuen wenn wir zusammen hingehen 🥰
3701,user01,user16,25,2021-06-16 15:26:16.063223+00:00,"dann schauen wir mal, was dabei rauskommt😊"
3700,user19,user13,10,2021-06-16 15:26:15.371681+00:00,ich glaube dass nciht alle so verschont wurden wie ich..😢
3699,user14,user07,26,2021-06-16 15:26:11.716698+00:00,Ja unbedingt! Ich bin sehr gespannt. 👀
3698,user10,user15,9,2021-06-16 15:26:05.911500+00:00,Das freut mich wirklich sehr für dich! 😊
3697,user01,user16,25,2021-06-16 15:26:04.182240+00:00,jetzt wird erstmal gefeiert😊
3696,user18,user12,5,2021-06-16 15:26:01.753026+00:00,ja klar was gibts?😊
3695,user13,user19,10,2021-06-16 15:26:00.213594+00:00,"ja, angeblich hat es in einer Nacht so viel geregnet wie sonst in einem Monat 😲😲😲"
3694,user15,user10,9,2021-06-16 15:25:58.552796+00:00,ich bin so glücklich😊
3693,user19,user13,10,2021-06-16 15:25:57.985013+00:00,das ist ja krass😲 aber so hat es sich auch angefühlt😱
3692,user16,user01,25,2021-06-16 15:25:55.781854+00:00,Ich bin ja sonst auch eher mittelmäßig🥰😱
3691,user07,user14,26,2021-06-16 15:25:53.955748+00:00,Wir könnten demnächst mal dort vorbeischauen und sehen ob die jetzt möglicherweise dort so gut sind 😊
3690,user14,user07,26,2021-06-16 15:25:52.815402+00:00,Oh wirklich? 👀
3689,user04,user03,11,2021-06-16 15:25:51.500366+00:00,"hey, oh hmmm ich hab mir noch gar keine Gedanken darüber gemacht....👀"
3688,user15,user10,9,2021-06-16 15:25:50.254977+00:00,jaaa 😊
3687,user10,user15,9,2021-06-16 15:25:49.376369+00:00,Das ist ja klasse 😊
3686,user12,user18,5,2021-06-16 15:25:49.361395+00:00,"Hey, hast gerade kurz Zeit? 👀"
3685,user14,user07,26,2021-06-16 15:25:47.495845+00:00,Ja 😢
3684,user17,user06,20,2021-06-16 15:25:47.268555+00:00,Beginne Szenario 20
3683,user16,user01,25,2021-06-16 15:25:43.849969+00:00,Schauen wir mal. 👀
3682,user10,user15,9,2021-06-16 15:25:43.656373+00:00,Was? Wirklich? 😲
3681,user13,user19,10,2021-06-16 15:25:42.081830+00:00,"Voll gut, dass dir nichts passiert ist 🥰😊😊😊"
3680,user17,user06,19,2021-06-16 15:25:41.604250+00:00,Szenario 19 beendet
3679,user19,user13,10,2021-06-16 15:25:41.105062+00:00,waaaaas?😲😲
3678,user17,user06,19,2021-06-16 15:25:39.031101+00:00,Danke 🥰
3677,user13,user19,10,2021-06-16 15:25:33.266694+00:00,"Ja, es kam überall in den Nachrichten, dass es das größte Gewitter der letzten 100 Jahre war. 😲😲😲 Mega heftig."
3676,user19,user13,10,2021-06-16 15:25:32.848657+00:00,danke dass du dich bei mir erkundigst🥰
3675,user15,user10,9,2021-06-16 15:25:32.643691+00:00,meinen Traumberuf🥰
3674,user07,user14,26,2021-06-16 15:25:31.484345+00:00,"Aber ich habe mitbekommen, dass der Pizzabäcker jetzt in der L'osteria angefangen hat, möglicherweise sind jetzt die guten Pizzen dort 😊"
3673,user01,user16,25,2021-06-16 15:25:30.930721+00:00,wird bestimmt eine richtig gute Note😊
3672,user12,user18,5,2021-06-16 15:25:27.935661+00:00,Beginne Szenario 5
3671,user15,user10,9,2021-06-16 15:25:27.347388+00:00,den Job😲
3670,user06,user17,19,2021-06-16 15:25:25.120073+00:00,"Klar, gerne! Alles was dir hilft! 😊"
3669,user07,user14,26,2021-06-16 15:25:24.680126+00:00,Tja keine Pizza mehr für dich 😢
3668,user16,user01,25,2021-06-16 15:25:24.008145+00:00,es könnte natürlich immer besser sein😱😲
3667,user15,user10,9,2021-06-16 15:25:24.007080+00:00,ich hab ihn!😲
3666,user19,user13,10,2021-06-16 15:25:21.141054+00:00,aber zum glück ist nichts passiert😊
3665,user15,user10,9,2021-06-16 15:25:17.882917+00:00,Beginne Szenario 9
3664,user19,user13,10,2021-06-16 15:25:12.214026+00:00,dacht mein ganzes dach wird weggerissen😱
3663,user01,user16,25,2021-06-16 15:25:09.173528+00:00,"cool, das freut mich🥰"
3662,user15,user10,8,2021-06-16 15:25:08.243427+00:00,tschüss😊
3661,user10,user15,8,2021-06-16 15:25:07.710265+00:00,Szenario 8 beendet
3660,user13,user19,10,2021-06-16 15:25:04.354929+00:00,"ohh, gut von dir zu hören!🥰😊"
3659,user17,user06,19,2021-06-16 15:25:02.108372+00:00,Lass uns lieber ins Kino gehen? 🥰
3658,user10,user15,8,2021-06-16 15:25:02.052708+00:00,"na klar, bis später 🥰"
3657,user16,user01,25,2021-06-16 15:25:01.455405+00:00,Mal schauen was rauskommt👀
3656,user14,user07,26,2021-06-16 15:25:00.551773+00:00,Ich weiß gar nicht wie ich ohne diese Pizza leben soll! 😲
3655,user19,user13,10,2021-06-16 15:25:00.157697+00:00,das war soo laut😱
3654,user01,user16,25,2021-06-16 15:24:59.622060+00:00,war es denn gut? 😊
3653,user17,user06,19,2021-06-16 15:24:56.701490+00:00,Ich weiß 😢
3652,user16,user01,25,2021-06-16 15:24:53.269582+00:00,Es lief ziemlich ok😊
3651,user19,user13,10,2021-06-16 15:24:50.635644+00:00,"ja, aber was war denn das?😱😲 ich dacht die welt geht unter"
3650,user13,user19,10,2021-06-16 15:24:48.668268+00:00,"Ich hab gesehen, dass in Regensburg voll das krasse Unwetter war 😱😢"
3649,user16,user01,25,2021-06-16 15:24:47.253082+00:00,kein Problem.🥰
3648,user15,user10,8,2021-06-16 15:24:46.456386+00:00,oh danke das ist natürlich viel angenehmer🥰
3647,user10,user15,8,2021-06-16 15:24:45.345181+00:00,perfekt 😊
3646,user14,user07,26,2021-06-16 15:24:39.074584+00:00,Ja das ist wirklich eine Frechheit wie soll der das denn überleben? 😡
3645,user01,user16,25,2021-06-16 15:24:38.111271+00:00,"sorry, ich hab voll vergessen, dir viel Erfolg zu wünschen😲"
3644,user15,user10,8,2021-06-16 15:24:37.949779+00:00,ich melde mich dann wieder wenn ich einen Kaffee gefunden habe🥰
3643,user10,user15,8,2021-06-16 15:24:36.411843+00:00,kriegst auch nen Kaffee 😊
3642,user13,user19,10,2021-06-16 15:24:33.618542+00:00,Hey! Du ist alles klar bei dir? 👀
3641,user07,user14,26,2021-06-16 15:24:28.346753+00:00,Das war wirklich die beste Pizza überhaupt 😱
3640,user10,user15,8,2021-06-16 15:24:25.986589+00:00,nächstes Mal kommst du bei mir vorbei 😊
3639,user12,user18,4,2021-06-16 15:24:22.982331+00:00,Szenario 4 beendet
3638,user16,user01,25,2021-06-16 15:24:20.237703+00:00,genau👀
3637,user10,user15,8,2021-06-16 15:24:19.549932+00:00,Dann bin ich ja froh dass ich helfen konnte 😊
3636,user06,user17,19,2021-06-16 15:24:16.310748+00:00,"Oh nein, das wollte ich nicht! 😢"
3635,user13,user19,10,2021-06-16 15:24:14.717277+00:00,Beginne Szenario 10
3634,user07,user14,26,2021-06-16 15:24:12.332576+00:00,"Ja das habe ich schon mitbekommen , richtig schade 😢"
3633,user16,user01,25,2021-06-16 15:24:09.612501+00:00,ich hoffe es hat sich gelohnt👀
3632,user01,user16,25,2021-06-16 15:24:09.566157+00:00,"hoppla, das war letzte Woche?😲"
3631,user13,user19,9,2021-06-16 15:24:07.581221+00:00,Szenario 9 beendet
3630,user15,user10,8,2021-06-16 15:24:04.876073+00:00,gute Idee!😊
3629,user03,user04,11,2021-06-16 15:24:04.265014+00:00,Hey wir haben ja bald den Abschlussball... hättest du vielleicht Lust mit mir dahin zu gehen? 🥰
3628,user07,user14,26,2021-06-16 15:24:03.961726+00:00,Hey du 😊
3627,user13,user19,9,2021-06-16 15:24:03.612134+00:00,dann bis später. Ich freu mich 😊
3626,user17,user06,19,2021-06-16 15:24:02.026142+00:00,Danke dafür 😡
3625,user19,user13,9,2021-06-16 15:24:01.382591+00:00,ich freu mich🥰
3624,user18,user12,4,2021-06-16 15:24:00.693471+00:00,machen wir! 😊
3623,user14,user07,26,2021-06-16 15:24:00.551124+00:00,Soo schade das war mein Lieblingsrestaurant 😢
3622,user16,user01,25,2021-06-16 15:23:59.995295+00:00,ich bin fertig😲🤢
3621,user15,user10,8,2021-06-16 15:23:59.567431+00:00,ja stimmt das ist eine Alternative👀
3620,user13,user19,9,2021-06-16 15:23:58.328954+00:00,"Ja, aber das machst du bestimmt super! 😊🥰"
3619,user19,user13,9,2021-06-16 15:23:53.395369+00:00,klingt top😊🥰
3618,user17,user06,19,2021-06-16 15:23:50.720153+00:00,Jetzt muss ich nur noch mehr heulen 😢
3617,user14,user07,26,2021-06-16 15:23:49.945702+00:00,Hey hast du mit bekommen dass Giovanni seine Pizzeria wegen Corona geschlossen hat? 😱
3616,user19,user13,9,2021-06-16 15:23:47.133600+00:00,glaube ich auch😊 ich muss ja auch mal selbständiger werden
3615,user10,user15,8,2021-06-16 15:23:45.517037+00:00,Gibt es einen anderen Laden um die Ecke? 👀
3614,user15,user10,8,2021-06-16 15:23:45.471521+00:00,das stimmt!😱
3613,user13,user19,9,2021-06-16 15:23:44.873374+00:00,Wie wärs? Heute Abend Kaiserschmarren und Schampus. 🥰😊 und dann Immoscout und Tierheim? 👀
3612,user16,user01,25,2021-06-16 15:23:37.163671+00:00,Ich hatte eine Woche Staatsexamen und nur gelernt🤢
3611,user12,user18,4,2021-06-16 15:23:36.402611+00:00,das klingt doch nach einem Plan! 😊
3610,user03,user04,11,2021-06-16 15:23:36.235588+00:00,Beginne Szenario 11
3609,user10,user15,8,2021-06-16 15:23:35.360104+00:00,Verständlich 🥰
3608,user03,user04,10,2021-06-16 15:23:33.576224+00:00,Szenario 10 beendet
3607,user19,user13,9,2021-06-16 15:23:31.380414+00:00,ja und dann suchen wir später auch gleich noch einen hund für dich🥰
3606,user03,user04,10,2021-06-16 15:23:31.229991+00:00,glaub ich 😱 aber dann passt ja alles 😊
3605,user17,user06,19,2021-06-16 15:23:28.281161+00:00,😢 Sonst gehe ich immer mit Leo spazieren 😢
3604,user18,user12,4,2021-06-16 15:23:22.884091+00:00,Bis ichs gewusst habe hat er einfach nur sehr gut geschmeckt😊
3603,user14,user07,26,2021-06-16 15:23:22.476980+00:00,Beginne Szenario 26
3602,user13,user19,9,2021-06-16 15:23:19.394239+00:00,"Ja, ich weiß 🥰 und es wird bestimmt ganz toll, wenn du endlich eine eigene Bude hast! 😊"
3601,user15,user10,8,2021-06-16 15:23:17.509450+00:00,ich brauch meinen Koffein!😊
3600,user16,user01,25,2021-06-16 15:23:16.999042+00:00,war stressig die letzte zeit😢
3599,user14,user07,25,2021-06-16 15:23:16.491591+00:00,Szenario 25 beendet
3598,user19,user13,9,2021-06-16 15:23:14.377056+00:00,ein hund ist eine tolle idee😲😊
3597,user14,user07,25,2021-06-16 15:23:12.545243+00:00,Ja hoffentlich 😊
3596,user10,user15,8,2021-06-16 15:23:10.328605+00:00,das geht ja eigentlich auch von den Verkäufer*innen nicht 😡
3595,user07,user14,25,2021-06-16 15:23:10.327540+00:00,Gar kein Problem 🥰
3594,user15,user10,8,2021-06-16 15:23:08.186438+00:00,ja bin kurz davor😡
3593,user04,user03,10,2021-06-16 15:23:07.678888+00:00,"Zum Gück hatte es nen Blitzableiter, aber das hat vlt gescheppert 😲"
3592,user14,user07,25,2021-06-16 15:23:06.759292+00:00,Ja unbedingt sehr gerne! 🥰
3591,user19,user13,9,2021-06-16 15:23:05.594937+00:00,irgendwann muss ich mal ausziehen😊
3590,user06,user17,19,2021-06-16 15:23:03.629078+00:00,"Ja, es ist jetzt ja auch alles noch ganz frisch. Lass uns doch nachher noch einen Spaziergang machen. Vielleicht bringt dich das ein bisschen auf andere Gedanken. 🥰"
3589,user15,user10,8,2021-06-16 15:23:03.470693+00:00,ne dann wären ja jetzt die 15 min vergeudet😢
3588,user13,user19,9,2021-06-16 15:23:02.841604+00:00,Dann muss ich keine Angst haben 🥰
3587,user07,user14,25,2021-06-16 15:23:00.797723+00:00,Vielleicht steht bis dahin die Note 😊
3586,user19,user13,9,2021-06-16 15:22:59.204440+00:00,ich weiß mama😢 aber ich bin jetzt erwachsen😲
3585,user10,user15,8,2021-06-16 15:22:56.331908+00:00,oder was sagen? 😡
3584,user14,user07,25,2021-06-16 15:22:55.721803+00:00,Und nochmal sorry dass ich das vergessen hab! 😱
3583,user13,user19,9,2021-06-16 15:22:51.756250+00:00,vielleicht sollte ich mir einen Hund zulegen 🥰
